timestep,agent_id,community_id,centrality,d0,d1,d2,d3,d4,d5
6100,44,0,0.75,0.627481,0.584821,0.360252,0.434977,0.527273,0.498922
6100,45,0,0.625,0.391766,0.547474,0.485407,0.813975,0.736003,0.557877
6100,46,0,0.75,0.385541,0.333138,0.678671,0.539412,0.572022,0.238312
6100,47,0,0.875,0.639116,0.568163,0.333435,0.429271,0.539558,0.50787
6100,48,0,0.875,0.456174,0.484477,0.462203,0.522884,0.720724,0.115001
6100,49,0,0.75,0.334859,0.502064,0.645054,0.349358,0.356768,0.583649
6100,50,0,0.75,0.759103,0.269921,0.629574,0.450721,0.490801,0.342065
6100,51,0,0.75,0.449832,0.695007,0.587398,0.759847,0.676612,0.565863
6100,52,0,0.75,0.739882,0.596065,0.404513,0.348492,0.501982,0.311471
6100,53,0,0.625,0.648438,0.323254,0.617353,0.471402,0.675687,0.61263
6100,54,0,0.875,0.744081,0.599221,0.413079,0.369496,0.511991,0.320993
6100,55,0,0.75,0.726684,0.59563,0.39516,0.347942,0.504917,0.317516
6100,56,0,0.75,0.399329,0.546801,0.673297,0.591314,0.156307,0.545655
6100,57,0,0.875,0.471766,0.555056,0.625476,0.360741,0.479119,0.728907
6100,58,0,0.875,0.262761,0.721392,0.555253,0.626988,0.414358,0.622065
6100,59,0,0.875,0.660271,0.534932,0.53516,0.540551,0.370498,0.477871
6100,60,0,0.875,0.477122,0.557509,0.649974,0.34122,0.481249,0.722218
6100,61,0,0.75,0.388462,0.376662,0.530346,0.626658,0.501714,0.699344
6100,62,0,0.875,0.628519,0.626273,0.583117,0.849148,0.469226,0.199472
6100,63,0,0.75,0.740638,0.431345,0.516182,0.696433,0.259661,0.312253
6100,64,0,0.75,0.259808,0.38088,0.565945,0.578628,0.541441,0.288085
6100,65,0,0.625,0.153484,0.508153,0.429234,0.568908,0.605293,0.520736
6100,66,0,0.75,0.61402,0.534382,0.57951,0.394299,0.473058,0.529516
6100,67,0,0.5,0.623079,0.440939,0.578175,0.460124,0.482369,0.624428
6100,68,0,0.75,0.201041,0.305529,0.277672,0.149958,0.39826,0.612415
6100,69,0,0.625,0.457267,0.529669,0.663383,0.699153,0.489629,0.703038
6100,70,0,0.875,0.513819,0.37439,0.41084,0.27792,0.36678,0.446297
6100,71,0,0.75,0.620538,0.758115,0.292673,0.558924,0.343918,0.571205
6100,72,0,0.75,0.480337,0.225364,0.639245,0.40925,0.419915,0.339537
6100,73,0,0.75,0.401858,0.564184,0.471613,0.549299,0.554288,0.698099
6100,74,0,0.75,0.448582,0.278471,0.660083,0.450277,0.667189,0.557507
6100,75,0,0.75,0.480329,0.552316,0.792652,0.811547,0.510407,0.524029
6100,76,0,0.625,0.661436,0.373151,0.549961,0.496121,0.547086,0.374995
6100,77,0,0.75,0.261565,0.189052,0.332392,0.431199,0.456021,0.790585
6100,78,0,0.625,0.657377,0.605224,0.47531,0.393613,0.585651,0.519473
6100,79,0,0.75,0.592876,0.449111,0.659578,0.328709,0.500951,0.889651
6100,80,0,0.75,0.479059,0.609144,0.505598,0.604253,0.34202,0.500866
6100,81,0,0.75,0.383078,0.564545,0.372269,0.599838,0.662793,0.55498
6100,82,0,0.875,0.466172,0.609214,0.489184,0.596079,0.339241,0.498648
6100,83,0,0.875,0.201378,0.275741,0.704579,0.634278,0.392078,0.274624
6100,84,0,0.625,0.055321,0.418476,0.863062,0.565233,0.416064,0.569762
6100,85,0,0.875,0.265856,0.455401,0.514922,0.487085,0.618621,0.551697
6100,86,0,0.75,0.600249,0.396744,0.634672,0.744341,0.354478,0.366846
6100,87,0,0.75,0.700368,0.471298,0.710573,0.43362,0.718257,0.519723
6100,88,0,0.75,0.538734,0.734708,0.445734,0.358832,0.432715,0.56785
6100,89,0,0.625,0.265136,0.595621,0.419184,0.672172,0.140861,0.382015
6100,90,0,0.75,0.282466,0.492896,0.5184,0.38071,0.507959,0.26384
6100,91,0,0.75,0.530508,0.34872,0.606027,0.5994,0.557756,0.58348
6100,92,0,0.75,0.544463,0.805261,0.486936,0.453938,0.386971,0.345161
6100,93,0,0.75,0.283454,0.498497,0.531568,0.388097,0.524767,0.272729
6100,94,0,0.875,0.635028,0.610912,0.476053,0.402063,0.582264,0.528196
6100,95,0,0.75,0.282781,0.489803,0.539305,0.365046,0.528477,0.281777
6100,96,0,0.625,0.700428,0.687192,0.462122,0.554518,0.138512,0.326548
6100,97,0,1.0,0.455933,0.33918,0.607159,0.799594,0.323508,0.37438
6100,98,0,0.75,0.535317,0.741667,0.316644,0.537355,0.773195,0.252236
6100,99,0,0.875,0.30784,0.436459,0.421912,0.62189,0.536249,0.233756
6100,100,0,0.75,0.577312,0.413369,0.691167,0.405862,0.404508,0.58117
6100,101,0,0.75,0.614439,0.567215,0.24716,0.580705,0.344854,0.535291
6100,102,0,0.625,0.28644,0.566948,0.37901,0.307605,0.607073,0.536247
6100,103,0,0.875,0.407903,0.717677,0.433902,0.504816,0.540337,0.40705
6100,104,0,0.625,0.57067,0.419982,0.438254,0.704396,0.343912,0.138083
6100,105,0,0.75,0.741641,0.882399,0.43921,0.209474,0.453427,0.457067
6100,106,0,0.75,0.471511,0.332992,0.586934,0.578676,0.275839,0.60488
6100,107,0,1.0,0.807903,0.525794,0.449401,0.4787,0.592289,0.240399
6100,108,0,0.875,0.524659,0.44143,0.777174,0.473874,0.750183,0.334439
6100,109,0,0.875,0.588089,0.54791,0.369643,0.526609,0.681878,0.451431
6100,110,0,0.875,0.246206,0.497366,0.364637,0.448649,0.487762,0.244152
6100,111,0,0.75,0.257651,0.57231,0.421592,0.115288,0.617727,0.540855
6100,112,0,0.625,0.392919,0.302475,0.625371,0.552403,0.85739,0.563028
6100,113,0,0.75,0.558155,0.474961,0.622516,0.593763,0.687759,0.421802
6100,114,0,0.75,0.434689,0.428135,0.61862,0.724756,0.431174,0.436284
6100,115,0,0.875,0.547112,0.463136,0.642808,0.162233,0.375994,0.382638
6100,116,0,0.75,0.151947,0.355454,0.362727,0.469834,0.666945,0.463241
6100,117,0,0.875,0.345378,0.491457,0.657376,0.353606,0.363414,0.583782
6100,118,0,0.75,0.46677,0.597123,0.497953,0.60525,0.344738,0.498187
6100,119,0,0.5,0.468396,0.317616,0.265478,0.602862,0.447357,0.346658
6100,120,0,0.875,0.485573,0.669203,0.157889,0.275504,0.361567,0.719177
6100,121,0,0.875,0.542388,0.615098,0.328976,0.33207,0.567172,0.508741
6100,122,0,0.625,0.582311,0.471849,0.541722,0.523718,0.616665,0.621051
6100,123,0,0.75,0.257019,0.16291,0.650262,0.678159,0.346907,0.221025
6100,124,0,0.75,0.514855,0.639626,0.769639,0.577445,0.444242,0.36603
6100,125,0,0.75,0.501718,0.45511,0.34774,0.807313,0.767775,0.670407
6100,126,0,0.625,0.361872,0.628253,0.595944,0.566382,0.68745,0.595306
6100,127,0,0.75,0.611002,0.595536,0.551119,0.232458,0.512543,0.416571
6100,128,0,0.625,0.308024,0.752272,0.759349,0.703883,0.538282,0.702594
6100,129,0,0.75,0.509911,0.479876,0.341218,0.492065,0.370818,0.323904
6100,130,0,0.75,0.49232,0.488041,0.769634,0.634132,0.501717,0.537318
6100,131,0,0.75,0.506632,0.469563,0.337636,0.477342,0.388085,0.312453
6100,132,0,0.75,0.666899,0.639395,0.481098,0.302768,0.436834,0.533263
6100,133,0,0.75,0.685528,0.654765,0.484596,0.301826,0.447728,0.533868
6100,134,0,0.75,0.6931,0.664997,0.480166,0.313369,0.452134,0.532585
6100,135,0,0.75,0.371616,0.618732,0.480775,0.287615,0.455286,0.562145
6100,136,0,1.0,0.36723,0.609373,0.502416,0.28847,0.451181,0.559909
6100,137,0,0.875,0.325688,0.182502,0.220723,0.504366,0.504638,0.482358
6100,138,0,0.75,0.682128,0.099075,0.55939,0.734216,0.330833,0.443029
6100,139,0,0.75,0.387066,0.365848,0.451061,0.714123,0.775608,0.449609
6100,140,0,0.875,0.641225,0.512113,0.559366,0.51037,0.565903,0.576024
6100,141,0,0.875,0.976828,0.627693,0.39391,0.64535,0.445725,0.426537
6100,142,0,0.75,0.63629,0.504663,0.541786,0.502098,0.550487,0.563745
6100,143,0,0.75,0.402096,0.612976,0.296803,0.417153,0.404831,0.494241
6100,144,0,0.625,0.395974,0.624655,0.298674,0.438958,0.412269,0.493012
6100,145,0,0.875,0.54183,0.348816,0.608642,0.50945,0.216208,0.206211
6100,146,0,0.75,0.498152,0.466855,0.484487,0.495803,0.533834,0.642147
6100,147,0,0.75,0.333334,0.324204,0.336001,0.543338,0.686742,0.435299
6100,148,0,0.75,0.124745,0.244401,0.375044,0.416341,0.438742,0.505787
6100,149,0,0.75,0.453238,0.657401,0.398597,0.370652,0.571831,0.269654
6100,150,0,0.625,0.558454,0.515383,0.477884,0.738241,0.406669,0.809045
6100,151,0,0.75,0.466185,0.308448,0.510488,0.338563,0.387237,0.559555
6100,152,0,0.75,0.583337,0.406675,0.648111,0.673626,0.715445,0.579412
6100,153,0,0.625,0.704514,0.21788,0.452314,0.369949,0.517884,0.414283
6100,154,0,0.625,0.475076,0.782326,0.474542,0.562069,0.46516,0.511357
6100,155,0,0.625,0.316766,0.480963,0.644895,0.634474,0.531617,0.628453
6100,156,0,0.75,0.32737,0.486818,0.641043,0.629895,0.531741,0.632959
6100,157,0,0.625,0.573615,0.680046,0.543404,0.446645,0.550376,0.060411
6100,158,0,0.75,0.557433,0.0,0.24148,0.567765,0.571629,0.325636
6100,159,0,0.875,0.393185,0.705581,0.427395,0.836438,0.499712,0.561205
6100,160,0,0.75,0.742531,0.519654,0.349648,0.483541,0.494658,0.295289
6100,161,0,0.875,0.461625,0.388671,0.638654,0.505192,0.457581,0.484073
6100,162,0,0.875,0.499533,0.586824,0.387337,0.475706,0.586762,0.442068
6100,163,0,0.625,0.287474,0.566572,0.569505,0.270393,0.534422,0.610337
6100,164,0,0.625,0.613298,0.5659,0.299951,0.739744,0.44255,0.277535
6100,165,0,0.875,0.630583,0.721891,0.769156,0.697221,0.48354,0.552908
6100,166,0,0.875,0.590732,0.56023,0.309166,0.707709,0.428696,0.261365
6100,167,0,0.625,0.437829,0.595087,0.500449,0.551031,0.600512,0.443774
6100,168,0,0.75,0.613437,0.556826,0.314778,0.716346,0.424888,0.251736
6100,169,0,0.75,0.343243,0.346843,0.507826,0.458922,0.449475,0.592955
6100,170,0,0.75,0.550981,0.547407,0.561474,0.59242,0.183807,0.445334
6100,171,0,0.5,0.172968,0.505409,0.499305,0.65683,0.678145,0.530416
6100,172,0,0.75,0.614533,0.609336,0.35958,0.645467,0.597513,0.499815
6100,173,0,0.75,0.620852,0.60161,0.356781,0.646084,0.604785,0.515289
6100,174,0,0.75,0.385651,0.371119,0.419351,0.581389,0.356656,0.565627
6100,175,0,0.75,0.313737,0.46939,0.516447,0.86677,0.293403,0.720802
6100,176,0,0.75,0.420746,0.673247,0.404512,0.493131,0.351462,0.554056
6100,177,0,0.75,0.431529,0.669835,0.403345,0.490962,0.339206,0.568254
6100,178,0,0.75,0.716769,0.488397,0.470467,0.332807,0.465606,0.261081
6100,179,0,0.75,0.363068,0.534018,0.697852,0.921382,0.412012,0.715295
6100,180,0,0.75,0.536563,0.477313,0.564889,0.509287,0.516559,0.43875
6100,181,0,0.75,0.290284,0.268456,0.597987,0.458495,0.410587,0.501276
6100,182,0,0.625,0.61924,0.527055,0.401592,0.683944,0.736878,0.574183
6100,183,0,0.625,0.64605,0.686294,0.669515,0.592115,0.589752,0.577949
6100,184,0,0.875,0.37784,0.477754,0.484864,0.460566,0.751426,0.486926
6100,185,0,0.75,0.671537,0.443235,0.559116,0.350603,0.56041,0.501471
6100,186,0,0.75,0.670052,0.445809,0.552805,0.351706,0.567548,0.500466
6100,187,0,0.875,0.387528,0.464626,0.472374,0.459477,0.765701,0.485233
6100,188,0,0.875,0.463416,0.185382,0.365869,0.460539,0.397122,0.707256
6100,189,0,0.625,0.475259,0.693267,0.509256,0.505584,0.486681,0.500569
6100,190,0,0.75,0.757819,0.152058,0.199768,0.418524,0.502179,0.603516
6100,191,0,0.75,0.541383,0.404719,0.588077,0.524424,0.495047,0.722841
6100,192,0,0.875,0.540897,0.415778,0.604673,0.516592,0.500201,0.720943
6100,193,0,0.625,0.325666,0.214033,0.489664,0.343644,0.462469,0.250542
6100,194,0,0.75,0.352226,0.370874,0.868614,0.770261,0.438238,0.445463
6100,195,0,0.875,0.327619,0.21378,0.482468,0.350322,0.487272,0.259969
6100,196,0,0.75,0.385704,0.522294,0.554931,0.562621,0.301927,0.628203
6100,197,0,0.875,0.379968,0.594929,0.498404,0.293542,0.45257,0.554805
6100,198,0,0.75,0.591945,0.478852,0.729767,0.651127,0.461502,0.612518
6100,199,0,0.75,0.790069,0.794073,0.3158,0.36102,0.722738,0.341258
6200,0,0,0.625,0.545708,0.344002,0.612568,0.641085,0.207345,0.304673
6200,1,0,0.75,0.231727,0.423704,0.540816,0.595675,0.61598,0.609682
6200,2,0,0.5,0.509905,0.669086,0.570126,0.371106,0.555313,0.356168
6200,3,0,0.75,0.830876,0.428686,0.434058,0.3782,0.587684,0.686087
6200,4,0,0.75,0.22997,0.433604,0.543651,0.583523,0.636386,0.613976
6200,5,0,0.875,0.821247,0.439038,0.423164,0.377934,0.592397,0.669346
6200,6,0,0.75,0.24452,0.409005,0.54006,0.589307,0.629491,0.606948
6200,7,0,0.75,0.244734,0.45809,0.531901,0.580786,0.611654,0.602381
6200,8,0,0.75,0.601837,0.510137,0.543368,0.594693,0.281427,0.452049
6200,9,0,0.625,0.429444,0.404168,0.458729,0.724241,0.370125,0.645242
6200,10,0,0.625,0.24757,0.449767,0.524413,0.587933,0.606684,0.619002
6200,11,0,0.75,0.774164,0.257986,0.631504,0.461965,0.471889,0.360103
6200,12,0,0.75,0.439281,0.590782,0.334522,0.459893,0.374282,0.44193
6200,13,0,0.875,0.644731,0.571063,0.316945,0.431396,0.537563,0.513073
6200,14,0,0.625,0.441307,0.614848,0.361177,0.455595,0.361537,0.448799
6200,15,0,0.625,0.443802,0.590545,0.344509,0.452176,0.361164,0.435963
6200,16,0,0.625,0.301595,0.350413,0.559966,0.364178,0.443276,0.694884
6200,17,0,0.875,0.44656,0.610627,0.359957,0.469184,0.357497,0.449145
6200,18,0,0.75,0.705181,0.341358,0.423202,0.373658,0.435545,0.289944
6200,19,0,0.875,0.452987,0.276198,0.658074,0.43963,0.670023,0.558029
6200,20,0,0.75,0.346475,0.526891,0.533,0.703878,0.625267,0.553531
6200,21,0,0.75,0.719495,0.321686,0.404037,0.361014,0.441529,0.293497
6200,22,0,0.625,0.484017,0.33679,0.258624,0.43496,0.506764,0.752494
6200,23,0,0.875,0.79951,0.937079,0.562161,0.351569,0.180193,0.540157
6200,24,0,0.75,0.378059,0.437696,0.408185,0.478881,0.659897,0.523557
6200,25,0,0.75,0.476205,0.344652,0.248798,0.427054,0.491933,0.765189
6200,26,0,0.75,0.519541,0.647411,0.425106,0.322258,0.355232,0.391216
6200,27,0,0.75,0.81927,0.376792,0.625773,0.364561,0.639736,0.557743
6200,28,0,0.75,0.476504,0.493886,0.401782,0.566911,0.431752,0.316159
6200,29,0,0.75,0.342992,0.481036,0.657163,0.359128,0.348587,0.575368
6200,30,0,0.625,0.50831,0.479425,0.549585,0.697791,0.506574,0.591955
6200,31,0,0.75,0.527485,0.31633,0.294776,0.747639,0.75855,0.473072
6200,32,0,0.75,0.442522,0.719217,0.333943,0.365791,0.596499,0.440809
6200,33,0,0.75,0.499232,0.475484,0.550636,0.711122,0.513588,0.596591
6200,34,0,0.75,0.192474,0.492692,0.373515,0.317178,0.368277,0.449881
6200,35,0,0.625,0.637385,0.301041,0.504595,0.427375,0.450849,0.650414
6200,36,0,0.75,0.731998,0.598674,0.412839,0.362503,0.51199,0.319803
6200,37,0,0.75,0.526486,0.337342,0.513573,0.534234,0.877621,0.781527
6200,38,0,0.5,0.372013,0.456892,0.280484,0.411394,0.547341,0.680878
6200,39,0,0.875,0.390637,0.401878,0.177907,0.4756,0.340638,0.420584
6200,40,0,0.625,0.368471,0.485861,0.236341,0.279943,0.819387,0.306887
6200,41,0,0.75,0.335482,0.775537,0.93576,0.324265,0.444763,0.551233
6200,42,0,0.625,0.759305,0.351971,0.463208,0.616601,0.565215,0.443577
6200,43,0,0.75,0.479927,0.293766,0.464274,0.460042,0.534825,0.416701
6200,44,0,0.75,0.627481,0.584821,0.360252,0.434977,0.527273,0.498922
6200,45,0,0.625,0.391766,0.547474,0.485407,0.813975,0.736003,0.557877
6200,46,0,0.75,0.385541,0.333138,0.678671,0.539412,0.572022,0.238312
6200,47,0,0.875,0.639116,0.568163,0.333435,0.429271,0.539558,0.50787
6200,48,0,0.875,0.456174,0.484477,0.462203,0.522884,0.720724,0.115001
6200,49,0,0.75,0.334859,0.502064,0.645054,0.349358,0.356768,0.583649
6200,50,0,0.75,0.759103,0.269921,0.629574,0.450721,0.490801,0.342065
6200,51,0,0.75,0.449832,0.695007,0.587398,0.759847,0.676612,0.565863
6200,52,0,0.75,0.706567,0.584523,0.402165,0.334955,0.508453,0.325069
6200,53,0,0.625,0.648438,0.323254,0.617353,0.471402,0.675687,0.61263
6200,54,0,0.875,0.744081,0.599221,0.413079,0.369496,0.511991,0.320993
6200,55,0,0.75,0.726684,0.59563,0.39516,0.347942,0.504917,0.317516
6200,56,0,0.75,0.399329,0.546801,0.673297,0.591314,0.156307,0.545655
6200,57,0,0.875,0.471766,0.555056,0.625476,0.360741,0.479119,0.728907
6200,58,0,0.875,0.262761,0.721392,0.555253,0.626988,0.414358,0.622065
6200,59,0,0.875,0.660271,0.534932,0.53516,0.540551,0.370498,0.477871
6200,60,0,0.875,0.477122,0.557509,0.649974,0.34122,0.481249,0.722218
6200,61,0,0.75,0.388462,0.376662,0.530346,0.626658,0.501714,0.699344
6200,62,0,0.875,0.628519,0.626273,0.583117,0.849148,0.469226,0.199472
6200,63,0,0.75,0.740638,0.431345,0.516182,0.696433,0.259661,0.312253
6200,64,0,0.75,0.259808,0.38088,0.565945,0.578628,0.541441,0.288085
6200,65,0,0.625,0.153484,0.508153,0.429234,0.568908,0.605293,0.520736
6200,66,0,0.75,0.61402,0.534382,0.57951,0.394299,0.473058,0.529516
6200,67,0,0.5,0.623079,0.440939,0.578175,0.460124,0.482369,0.624428
6200,68,0,0.75,0.201041,0.305529,0.277672,0.149958,0.39826,0.612415
6200,69,0,0.625,0.457267,0.529669,0.663383,0.699153,0.489629,0.703038
6200,70,0,0.875,0.513819,0.37439,0.41084,0.27792,0.36678,0.446297
6200,71,0,0.75,0.620538,0.758115,0.292673,0.558924,0.343918,0.571205
6200,72,0,0.75,0.480337,0.225364,0.639245,0.40925,0.419915,0.339537
6200,73,0,0.75,0.401858,0.564184,0.471613,0.549299,0.554288,0.698099
6200,74,0,0.75,0.448582,0.278471,0.660083,0.450277,0.667189,0.557507
6200,75,0,0.75,0.480329,0.552316,0.792652,0.811547,0.510407,0.524029
6200,76,0,0.625,0.661436,0.373151,0.549961,0.496121,0.547086,0.374995
6200,77,0,0.75,0.261565,0.189052,0.332392,0.431199,0.456021,0.790585
6200,78,0,0.625,0.63822,0.6072,0.464678,0.402783,0.578533,0.51758
6200,79,0,0.75,0.592876,0.449111,0.659578,0.328709,0.500951,0.889651
6200,80,0,0.75,0.479059,0.609144,0.505598,0.604253,0.34202,0.500866
6200,81,0,0.75,0.383078,0.564545,0.372269,0.599838,0.662793,0.55498
6200,82,0,0.875,0.466172,0.609214,0.489184,0.596079,0.339241,0.498648
6200,83,0,0.875,0.201378,0.275741,0.704579,0.634278,0.392078,0.274624
6200,84,0,0.625,0.055321,0.418476,0.863062,0.565233,0.416064,0.569762
6200,85,0,0.875,0.265856,0.455401,0.514922,0.487085,0.618621,0.551697
6200,86,0,0.75,0.600249,0.396744,0.634672,0.744341,0.354478,0.366846
6200,87,0,0.75,0.700368,0.471298,0.710573,0.43362,0.718257,0.519723
6200,88,0,0.75,0.538734,0.734708,0.445734,0.358832,0.432715,0.56785
6200,89,0,0.625,0.265136,0.595621,0.419184,0.672172,0.140861,0.382015
6200,90,0,0.75,0.281788,0.496288,0.524851,0.381367,0.536006,0.284367
6200,91,0,0.75,0.530508,0.34872,0.606027,0.5994,0.557756,0.58348
6200,92,0,0.75,0.544463,0.805261,0.486936,0.453938,0.386971,0.345161
6200,93,0,0.75,0.283454,0.498497,0.531568,0.388097,0.524767,0.272729
6200,94,0,0.875,0.635028,0.610912,0.476053,0.402063,0.582264,0.528196
6200,95,0,0.75,0.282781,0.489803,0.539305,0.365046,0.528477,0.281777
6200,96,0,0.625,0.700428,0.687192,0.462122,0.554518,0.138512,0.326548
6200,97,0,1.0,0.455933,0.33918,0.607159,0.799594,0.323508,0.37438
6200,98,0,0.75,0.535317,0.741667,0.316644,0.537355,0.773195,0.252236
6200,99,0,0.875,0.30784,0.436459,0.421912,0.62189,0.536249,0.233756
6200,100,0,0.75,0.577312,0.413369,0.691167,0.405862,0.404508,0.58117
6200,101,0,0.75,0.614439,0.567215,0.24716,0.580705,0.344854,0.535291
6200,102,0,0.625,0.28644,0.566948,0.37901,0.307605,0.607073,0.536247
6200,103,0,0.875,0.407903,0.717677,0.433902,0.504816,0.540337,0.40705
6200,104,0,0.625,0.57067,0.419982,0.438254,0.704396,0.343912,0.138083
6200,105,0,0.75,0.741641,0.882399,0.43921,0.209474,0.453427,0.457067
6200,106,0,0.75,0.471511,0.332992,0.586934,0.578676,0.275839,0.60488
6200,107,0,1.0,0.807903,0.525794,0.449401,0.4787,0.592289,0.240399
6200,108,0,0.875,0.524659,0.44143,0.777174,0.473874,0.750183,0.334439
6200,109,0,0.875,0.588089,0.54791,0.369643,0.526609,0.681878,0.451431
6200,110,0,0.875,0.246206,0.497366,0.364637,0.448649,0.487762,0.244152
6200,111,0,0.75,0.257651,0.57231,0.421592,0.115288,0.617727,0.540855
6200,112,0,0.625,0.392919,0.302475,0.625371,0.552403,0.85739,0.563028
6200,113,0,0.75,0.558155,0.474961,0.622516,0.593763,0.687759,0.421802
6200,114,0,0.75,0.434689,0.428135,0.61862,0.724756,0.431174,0.436284
6200,115,0,0.875,0.547112,0.463136,0.642808,0.162233,0.375994,0.382638
6200,116,0,0.75,0.151947,0.355454,0.362727,0.469834,0.666945,0.463241
6200,117,0,0.875,0.345378,0.491457,0.657376,0.353606,0.363414,0.583782
6200,118,0,0.75,0.46677,0.597123,0.497953,0.60525,0.344738,0.498187
6200,119,0,0.5,0.468396,0.317616,0.265478,0.602862,0.447357,0.346658
6200,120,0,0.875,0.485573,0.669203,0.157889,0.275504,0.361567,0.719177
6200,121,0,0.875,0.542388,0.615098,0.328976,0.33207,0.567172,0.508741
6200,122,0,0.625,0.582311,0.471849,0.541722,0.523718,0.616665,0.621051
6200,123,0,0.75,0.257019,0.16291,0.650262,0.678159,0.346907,0.221025
6200,124,0,0.75,0.514855,0.639626,0.769639,0.577445,0.444242,0.36603
6200,125,0,0.75,0.501718,0.45511,0.34774,0.807313,0.767775,0.670407
6200,126,0,0.625,0.361872,0.628253,0.595944,0.566382,0.68745,0.595306
6200,127,0,0.75,0.611002,0.595536,0.551119,0.232458,0.512543,0.416571
6200,128,0,0.625,0.308024,0.752272,0.759349,0.703883,0.538282,0.702594
6200,129,0,0.75,0.509911,0.479876,0.341218,0.492065,0.370818,0.323904
6200,130,0,0.75,0.49232,0.488041,0.769634,0.634132,0.501717,0.537318
6200,131,0,0.75,0.506632,0.469563,0.337636,0.477342,0.388085,0.312453
6200,132,0,0.75,0.666899,0.639395,0.481098,0.302768,0.436834,0.533263
6200,133,0,0.75,0.685528,0.654765,0.484596,0.301826,0.447728,0.533868
6200,134,0,0.75,0.6931,0.664997,0.480166,0.313369,0.452134,0.532585
6200,135,0,0.75,0.371616,0.618732,0.480775,0.287615,0.455286,0.562145
6200,136,0,1.0,0.384405,0.590543,0.506007,0.283845,0.446671,0.550153
6200,137,0,0.875,0.325688,0.182502,0.220723,0.504366,0.504638,0.482358
6200,138,0,0.75,0.682128,0.099075,0.55939,0.734216,0.330833,0.443029
6200,139,0,0.75,0.387066,0.365848,0.451061,0.714123,0.775608,0.449609
6200,140,0,0.875,0.636512,0.507546,0.543121,0.520909,0.547147,0.580729
6200,141,0,0.875,0.976828,0.627693,0.39391,0.64535,0.445725,0.426537
6200,142,0,0.75,0.63629,0.504663,0.541786,0.502098,0.550487,0.563745
6200,143,0,0.75,0.388898,0.629457,0.294588,0.441407,0.398253,0.486695
6200,144,0,0.625,0.395974,0.624655,0.298674,0.438958,0.412269,0.493012
6200,145,0,0.875,0.54183,0.348816,0.608642,0.50945,0.216208,0.206211
6200,146,0,0.75,0.498152,0.466855,0.484487,0.495803,0.533834,0.642147
6200,147,0,0.75,0.333334,0.324204,0.336001,0.543338,0.686742,0.435299
6200,148,0,0.75,0.124745,0.244401,0.375044,0.416341,0.438742,0.505787
6200,149,0,0.75,0.453238,0.657401,0.398597,0.370652,0.571831,0.269654
6200,150,0,0.625,0.558454,0.515383,0.477884,0.738241,0.406669,0.809045
6200,151,0,0.75,0.466185,0.308448,0.510488,0.338563,0.387237,0.559555
6200,152,0,0.75,0.583337,0.406675,0.648111,0.673626,0.715445,0.579412
6200,153,0,0.625,0.704514,0.21788,0.452314,0.369949,0.517884,0.414283
6200,154,0,0.625,0.475076,0.782326,0.474542,0.562069,0.46516,0.511357
6200,155,0,0.625,0.316766,0.480963,0.644895,0.634474,0.531617,0.628453
6200,156,0,0.75,0.32737,0.486818,0.641043,0.629895,0.531741,0.632959
6200,157,0,0.625,0.573615,0.680046,0.543404,0.446645,0.550376,0.060411
6200,158,0,0.75,0.557433,0.0,0.24148,0.567765,0.571629,0.325636
6200,159,0,0.875,0.393185,0.705581,0.427395,0.836438,0.499712,0.561205
6200,160,0,0.75,0.742531,0.519654,0.349648,0.483541,0.494658,0.295289
6200,161,0,0.875,0.461625,0.388671,0.638654,0.505192,0.457581,0.484073
6200,162,0,0.875,0.499533,0.586824,0.387337,0.475706,0.586762,0.442068
6200,163,0,0.625,0.287474,0.566572,0.569505,0.270393,0.534422,0.610337
6200,164,0,0.625,0.613298,0.5659,0.299951,0.739744,0.44255,0.277535
6200,165,0,0.875,0.630583,0.721891,0.769156,0.697221,0.48354,0.552908
6200,166,0,0.875,0.590732,0.56023,0.309166,0.707709,0.428696,0.261365
6200,167,0,0.625,0.437829,0.595087,0.500449,0.551031,0.600512,0.443774
6200,168,0,0.75,0.613437,0.556826,0.314778,0.716346,0.424888,0.251736
6200,169,0,0.75,0.343243,0.346843,0.507826,0.458922,0.449475,0.592955
6200,170,0,0.75,0.550981,0.547407,0.561474,0.59242,0.183807,0.445334
6200,171,0,0.5,0.172968,0.505409,0.499305,0.65683,0.678145,0.530416
6200,172,0,0.75,0.614533,0.609336,0.35958,0.645467,0.597513,0.499815
6200,173,0,0.75,0.620852,0.60161,0.356781,0.646084,0.604785,0.515289
6200,174,0,0.75,0.385651,0.371119,0.419351,0.581389,0.356656,0.565627
6200,175,0,0.75,0.313737,0.46939,0.516447,0.86677,0.293403,0.720802
6200,176,0,0.75,0.420746,0.673247,0.404512,0.493131,0.351462,0.554056
6200,177,0,0.75,0.431529,0.669835,0.403345,0.490962,0.339206,0.568254
6200,178,0,0.75,0.716769,0.488397,0.470467,0.332807,0.465606,0.261081
6200,179,0,0.75,0.363068,0.534018,0.697852,0.921382,0.412012,0.715295
6200,180,0,0.75,0.536563,0.477313,0.564889,0.509287,0.516559,0.43875
6200,181,0,0.75,0.290284,0.268456,0.597987,0.458495,0.410587,0.501276
6200,182,0,0.625,0.61924,0.527055,0.401592,0.683944,0.736878,0.574183
6200,183,0,0.625,0.64605,0.686294,0.669515,0.592115,0.589752,0.577949
